verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
276,ஏதம் பலவுந் தரும். நெஞ்சின் துறவார் துறந்தார்போல் வஞ்சித்து,0.6198207,0.63719034,0.58254796,0.6506035,0.59295297,0.64116347,0.60999936,0.5931087,0.6359753,0.67437845,sanctity.vice,0.67437845
277,வாழ்வாரின் வன்கணார் இல். புறங்குன்றி கண்டனைய ரேனும் அகங்குன்றி,0.559621,0.53500223,0.5467547,0.4936942,0.603074,0.4839464,0.5670292,0.5207106,0.5629399,0.5593985,loyalty.virtue,0.603074
278,முக்கிற் கரியார் உடைத்து. மனத்தது மாசாக மாண்டார் நீராடி,0.48732778,0.4891646,0.42808455,0.49695987,0.49254286,0.47092313,0.5015039,0.4751807,0.56922984,0.58238626,sanctity.vice,0.58238626
279,மறைந்தொழுகு மாந்தர் பலர். கணைகொடிது யாழ்கோடு செவ்விதுஆங் கன்ன,0.44441053,0.48041898,0.42618853,0.4743366,0.50891256,0.45751423,0.4962222,0.43063104,0.514912,0.5481374,sanctity.vice,0.5481374
280,வினைபடு பாலால் கொளல். மழித்தலும் நீட்டலும் வேண்டா உலகம்,0.4479589,0.39375895,0.34269917,0.33679175,0.3914045,0.3313911,0.38331679,0.37032503,0.4449396,0.46150464,sanctity.vice,0.46150464
281,பழித்தது ஒழித்து விடின். எள்ளாமை வேண்டுவான் என்பான் எனைத்தொன்றும்,0.5867772,0.5271567,0.5506917,0.47934982,0.5008276,0.534562,0.52638423,0.5463713,0.6125792,0.54788464,sanctity.virtue,0.6125792
282,கள்ளாமை காக்கதன் நெஞ்சு. உள்ளத்தால் உள்ளலும் தீதே பிறன்பொருளைக்,0.69348156,0.6619556,0.642026,0.67263556,0.6400015,0.6879355,0.6666333,0.64986944,0.70639896,0.69037855,sanctity.virtue,0.70639896
283,கள்ளத்தால் கள்வேம் எனல். களவினால் ஆகிய ஆக்கம் அளவிறந்து,0.43013602,0.5210315,0.41190585,0.5940671,0.4657895,0.51043665,0.46921843,0.4783669,0.5050124,0.6518035,sanctity.vice,0.6518035
284,ஆவது போலக் கெடும். களவின்கண் கன்றிய காதல் விளைவின்கண்,0.5383482,0.6233065,0.532429,0.6144681,0.5700093,0.56983066,0.5451822,0.56438065,0.5605962,0.65979457,sanctity.vice,0.65979457
285,வீயா விழுமம் தரும். அருள்கருதி அன்புடைய ராதல் பொருள்கருதிப்,0.56641304,0.44624346,0.49834535,0.47318974,0.48113877,0.452804,0.5533879,0.45620254,0.5812664,0.50318635,sanctity.virtue,0.5812664
286,பொச்சாப்புப் பார்ப்பார்கண் இல். அளவின்கண் நின்றொழுகல் ஆற்றார் களவின்கண்,0.5142622,0.5611187,0.5298748,0.5424004,0.53335214,0.5120581,0.564707,0.57151425,0.51488876,0.60404146,sanctity.vice,0.60404146
287,கன்றிய காத லவர். களவென்னும் காரறி வாண்மை அளவென்னும்,0.64580876,0.70117116,0.6305741,0.66323537,0.665131,0.6405113,0.6593592,0.64115846,0.7000707,0.749902,sanctity.vice,0.749902
288,ஆற்றல் புரிந்தார்கண்ட இல். அளவறாந்தார் நெஞ்சத் தறம்போல நிற்கும்,0.54315186,0.5797395,0.5502361,0.5541712,0.58432376,0.552327,0.6279358,0.5685538,0.60650355,0.5977175,authority.virtue,0.6279358
289,களவறிந்தார் நெஞ்சில் கரவு. அளவல்ல செய்தாங்கே வீவர் களவல்ல,0.62471783,0.72665405,0.6559099,0.69163316,0.65997773,0.7084694,0.6552416,0.71651113,0.66754264,0.74118596,sanctity.vice,0.74118596
290,மற்றைய தேற்றா தவர். கள்வார்க்குத் தள்ளும் உயிர்நிலை கள்வார்க்குத்,0.554435,0.5748918,0.57834816,0.66934955,0.53691876,0.6331413,0.5743067,0.5718881,0.5711847,0.61487776,fairness.vice,0.66934955
291,தள்ளாது புத்தே ளுளகு. வாய்மை எனப்படுவது யாதெனின் யாதொன்றும்,0.5472585,0.48015916,0.48531312,0.45976,0.4757587,0.45965958,0.46387178,0.4758051,0.62566125,0.5379585,sanctity.virtue,0.62566125
292,தீமை இலாத சொலல். பொய்மையும் வாய்மை யிடத்த புரைதீர்ந்த,0.64921236,0.658201,0.66992533,0.65699923,0.63854563,0.70665467,0.5846373,0.7067622,0.68130773,0.67224467,authority.vice,0.7067622
293,நன்மை பயக்கும் எனின். தன்நெஞ் சறிவது பொய்யற்க பொய்த்தபின்,0.6297577,0.5449982,0.54648924,0.6158056,0.54159784,0.57222,0.54730546,0.5145774,0.6069608,0.5812291,care.virtue,0.6297577
294,தன்நெஞ்சே தன்னைச் சுடும். உள்ளத்தாற் பொய்யா தொழுகின் உலகத்தார்,0.50411355,0.6341585,0.5480478,0.6268815,0.59564096,0.65226734,0.59470844,0.64327955,0.60415447,0.66962314,sanctity.vice,0.66962314
295,உள்ளத்து ளெல்லாம் உளன். மனத்தொடு வாய்மை மொழியின் தவத்தொடு,0.48623756,0.50600445,0.48221606,0.4813149,0.5565352,0.54469603,0.51908666,0.5519489,0.5884197,0.52629817,sanctity.virtue,0.5884197
296,தானஞ்செய் வாரின் தலை. பொய்யாமை அன்ன புகழில்லை எய்யாமை,0.57209474,0.5778332,0.56482255,0.6106453,0.5981858,0.5757889,0.60740775,0.6115762,0.6539792,0.67190266,sanctity.vice,0.67190266
297,எல்லா அறமுந் தரும். பொய்யாமை பொய்யாமை ஆற்றின் அறம்பிற,0.60690534,0.5115494,0.5440649,0.5140357,0.5259863,0.5159873,0.5742072,0.50377655,0.6506182,0.56589127,sanctity.virtue,0.6506182
298,செய்யாமை செய்யாமை நன்று. புறள்தூய்மை நீரான் அமையும் அகந்தூய்மை,0.518707,0.42697623,0.4546497,0.4052459,0.42433497,0.3905437,0.4533086,0.44995898,0.55826527,0.4981087,sanctity.virtue,0.55826527
299,வாய்மையால் காணப் படும். எல்லா விளக்கும் விளக்கல்ல சான்றோர்க்குப்,0.54581046,0.6098381,0.65292406,0.62842166,0.6067203,0.5769963,0.6069718,0.6405053,0.62500143,0.6374874,fairness.virtue,0.65292406
300,பொய்யா விளக்கே விளக்கு. யாமெய்யாக் கண்டவற்றுள் இல்லை எனைத்தொன்றும்,0.26739272,0.301745,0.28023338,0.387415,0.28455827,0.34769052,0.27768868,0.33410528,0.37987423,0.39210996,sanctity.vice,0.39210996
301,வாய்மையின் நல்ல பிற. செல்லிடத்துக் காப்பான் சினங்காப்பான் அல்லிடத்துக்,0.5443578,0.47949916,0.4612519,0.46306413,0.52507037,0.43588945,0.5124558,0.4352875,0.57195526,0.5857363,sanctity.vice,0.5857363
302,காக்கின்என் காவாக்கால் என்? செல்லா இடத்துச் சினந்தீது செல்லிடத்தும்,0.44386947,0.50163424,0.44539768,0.49471748,0.54747045,0.48162565,0.5323812,0.47140378,0.5448221,0.5855193,sanctity.vice,0.5855193
303,இல்அதனின் தீய பிற. மறத்தல் வெகுளியை யார்மாட்டும் தீய,0.5829222,0.6442238,0.6025139,0.6040588,0.6089798,0.6218142,0.58736265,0.61597526,0.62969947,0.66941416,sanctity.vice,0.66941416
304,பிறத்தல் அதனான் வரும். நகையும் உவகையும் கொல்லும் சினத்தின்,0.52117443,0.5847252,0.4980172,0.5354874,0.5455127,0.49185917,0.53867257,0.47911537,0.55422485,0.6077004,sanctity.vice,0.6077004
305,பகையும் உளவோ பிற. தன்னைத்தான் காக்கின் சினங்காக்க காவாக்கால்,0.5290221,0.555409,0.5820495,0.5404794,0.5931658,0.5910445,0.54451907,0.6149448,0.54860747,0.5884833,authority.vice,0.6149448
306,தன்னையே கொல்லுஞ் சினம். சினமென்னும் சேர்ந்தாரைக் கொல்லி இனமென்னும்,0.58444816,0.76602256,0.6477028,0.6561425,0.72376955,0.69162524,0.6523964,0.6884303,0.6672189,0.75392604,care.vice,0.76602256
307,ஏமப் புணையைச் சுடும். சினத்தைப் பொருளென்று கொண்டவன் கேடு,0.46035066,0.597003,0.45840365,0.475901,0.46945196,0.49071947,0.46024168,0.44042414,0.47930118,0.5965998,care.vice,0.597003
308,நிலத்தறைந்தான் கைபிழையா தற்று. இணர்எரி தோய்வன்ன இன்னா செயினும்,0.5540701,0.5802549,0.51851565,0.52857167,0.57907903,0.53543997,0.58148074,0.53379565,0.6121857,0.614129,sanctity.vice,0.614129
309,புணரின் வெகுளாமை நன்று. உள்ளிய தெல்லாம் உடனெய்தும் உள்ளத்தால்,0.5288975,0.35598695,0.38956395,0.34783447,0.43904778,0.35107887,0.40191007,0.3319747,0.4959375,0.40588772,care.virtue,0.5288975
310,உள்ளான் வெகுளி எனின். இறந்தார் இறந்தார் அனையர் சினத்தைத்,0.54875714,0.67209816,0.5759922,0.5765294,0.6371724,0.58572054,0.6122596,0.5660966,0.6434001,0.6884609,sanctity.vice,0.6884609
311,துறந்தார் துறந்தார் துணை. சிறப்பீனும் செல்வம் பெறினும் பிறர்க்கு இன்னா,0.5741987,0.5199009,0.50038934,0.5191081,0.554525,0.5220442,0.5512372,0.4831619,0.53192866,0.52463746,care.virtue,0.5741987
312,செய்யாமை மாசற்றார் கோள். கறுத்துஇன்னா செய்தவக் கண்ணும் மறுத்தின்னா,0.5970597,0.6374247,0.60455537,0.57604885,0.5867311,0.5833452,0.5804541,0.6482805,0.6713002,0.69804245,sanctity.vice,0.69804245
313,செய்யாமை மாசற்றார் கோள். செய்யாமல் செற்றார்க்கும் இன்னாத செய்தபின்,0.60262686,0.6253234,0.62310755,0.6027874,0.6296004,0.5818919,0.6116698,0.6488547,0.65528786,0.71937144,sanctity.vice,0.71937144
314,உய்யா விழுமந் தரும். இன்னாசெய் தாரை ஒறுத்தல் அவர்நாண,0.45063022,0.5152128,0.42521408,0.4806447,0.47342062,0.45634058,0.4840068,0.4720432,0.53955555,0.6065118,sanctity.vice,0.6065118
315,நன்னயஞ் செய்து விடல். அறிவினான் ஆகுவ துண்டோ பிறிதின்நோய்,0.6799506,0.6421254,0.6558481,0.62021315,0.67199105,0.6180954,0.7029898,0.59823686,0.74166715,0.6953863,sanctity.virtue,0.74166715
